persistence intervals in dim 0:
 [0,3.04843e-05)
 [0,4.12321e-05)
 [0,6.77742e-05)
 [0,8.32165e-05)
 [0,0.000113266)
 [0,0.000123834)
 [0,0.000126626)
 [0,0.000133114)
 [0,0.000142344)
 [0,0.00015983)
 [0,0.000174282)
 [0,0.000175301)
 [0,0.000185667)
 [0,0.000188912)
 [0,0.000199336)
 [0,0.000202845)
 [0,0.000212092)
 [0,0.000216341)
 [0,0.000235313)
 [0,0.000237744)
 [0,0.000240761)
 [0,0.000244033)
 [0,0.000252809)
 [0,0.000256438)
 [0,0.000275342)
 [0,0.000282155)
 [0,0.000285257)
 [0,0.000292618)
 [0,0.000295435)
 [0,0.00029578)
 [0,0.000299883)
 [0,0.000308658)
 [0,0.00031165)
 [0,0.00031469)
 [0,0.000316033)
 [0,0.000316502)
 [0,0.000320406)
 [0,0.000323986)
 [0,0.00032622)
 [0,0.000336818)
 [0,0.000337167)
 [0,0.000342361)
 [0,0.000349261)
 [0,0.000350605)
 [0,0.000354582)
 [0,0.000360436)
 [0,0.000361278)
 [0,0.000370993)
 [0,0.000384192)
 [0,0.000385662)
 [0,0.000386816)
 [0,0.000389189)
 [0,0.000406152)
 [0,0.000411946)
 [0,0.000418338)
 [0,0.000426713)
 [0,0.000429146)
 [0,0.000430014)
 [0,0.000430376)
 [0,0.000431622)
 [0,0.000431774)
 [0,0.000434831)
 [0,0.000438656)
 [0,0.000451074)
 [0,0.00045455)
 [0,0.000462429)
 [0,0.000466664)
 [0,0.00047133)
 [0,0.000472707)
 [0,0.000483421)
 [0,0.000488047)
 [0,0.000488302)
 [0,0.000489874)
 [0,0.000491983)
 [0,0.000492165)
 [0,0.000492837)
 [0,0.000495797)
 [0,0.000507646)
 [0,0.000511743)
 [0,0.000511857)
 [0,0.000511904)
 [0,0.000514316)
 [0,0.000515516)
 [0,0.000521198)
 [0,0.000527205)
 [0,0.000527278)
 [0,0.000531612)
 [0,0.000537154)
 [0,0.000538895)
 [0,0.000539039)
 [0,0.000542242)
 [0,0.0005447)
 [0,0.000552592)
 [0,0.000552798)
 [0,0.000554924)
 [0,0.000556313)
 [0,0.000558168)
 [0,0.000559455)
 [0,0.000561722)
 [0,0.000564119)
 [0,0.00057298)
 [0,0.000574977)
 [0,0.000577673)
 [0,0.000578525)
 [0,0.000584426)
 [0,0.000596267)
 [0,0.000597998)
 [0,0.000601146)
 [0,0.000603608)
 [0,0.00060632)
 [0,0.000610396)
 [0,0.000616104)
 [0,0.000620135)
 [0,0.00062036)
 [0,0.000622207)
 [0,0.000626939)
 [0,0.00062841)
 [0,0.000631803)
 [0,0.000635619)
 [0,0.000642989)
 [0,0.000649884)
 [0,0.000667145)
 [0,0.000668172)
 [0,0.00066842)
 [0,0.000670333)
 [0,0.000672354)
 [0,0.000673779)
 [0,0.000678136)
 [0,0.000678981)
 [0,0.000680999)
 [0,0.000684422)
 [0,0.000685388)
 [0,0.000687462)
 [0,0.000687537)
 [0,0.000688462)
 [0,0.000695547)
 [0,0.00069763)
 [0,0.000701248)
 [0,0.000703168)
 [0,0.00070387)
 [0,0.000707236)
 [0,0.000715023)
 [0,0.000715368)
 [0,0.000715909)
 [0,0.000723924)
 [0,0.000724789)
 [0,0.000727468)
 [0,0.000732145)
 [0,0.000734008)
 [0,0.000739202)
 [0,0.000740731)
 [0,0.000741136)
 [0,0.000743456)
 [0,0.000745993)
 [0,0.000752508)
 [0,0.000753375)
 [0,0.00075576)
 [0,0.000755948)
 [0,0.00075672)
 [0,0.000758385)
 [0,0.000759088)
 [0,0.000760536)
 [0,0.000761139)
 [0,0.000771349)
 [0,0.000773702)
 [0,0.000774235)
 [0,0.000774523)
 [0,0.000779921)
 [0,0.000780361)
 [0,0.000780877)
 [0,0.000795184)
 [0,0.000799563)
 [0,0.000802146)
 [0,0.00080642)
 [0,0.000806718)
 [0,0.00081019)
 [0,0.000815034)
 [0,0.000835429)
 [0,0.000838059)
 [0,0.000838867)
 [0,0.000840682)
 [0,0.000842426)
 [0,0.000843396)
 [0,0.000844308)
 [0,0.00084451)
 [0,0.000844813)
 [0,0.00084942)
