persistence intervals in dim 0:
 [0,7.05118e-05)
 [0,8.32454e-05)
 [0,0.000154653)
 [0,0.000173106)
 [0,0.000192208)
 [0,0.000194498)
 [0,0.000213761)
 [0,0.000215597)
 [0,0.000229354)
 [0,0.000232038)
 [0,0.000241228)
 [0,0.00026433)
 [0,0.000267221)
 [0,0.000294871)
 [0,0.000303804)
 [0,0.000333768)
 [0,0.000342344)
 [0,0.000348088)
 [0,0.000370077)
 [0,0.000371192)
 [0,0.000380809)
 [0,0.000388965)
 [0,0.000394258)
 [0,0.00042933)
 [0,0.000434953)
 [0,0.000436915)
 [0,0.000442411)
 [0,0.000459296)
 [0,0.000462513)
 [0,0.000476324)
 [0,0.000479913)
 [0,0.000499037)
 [0,0.00050069)
 [0,0.000538493)
 [0,0.000543692)
 [0,0.000546353)
 [0,0.000547005)
 [0,0.00055101)
 [0,0.000557152)
 [0,0.000566035)
 [0,0.00056992)
 [0,0.000576968)
 [0,0.000581336)
 [0,0.000585177)
 [0,0.000596254)
 [0,0.000604557)
 [0,0.000612157)
 [0,0.000614116)
 [0,0.000621776)
 [0,0.000634142)
 [0,0.000634538)
 [0,0.000652708)
 [0,0.000653726)
 [0,0.000656673)
 [0,0.000660934)
 [0,0.000663425)
 [0,0.000678039)
 [0,0.000684413)
 [0,0.000700122)
 [0,0.000708406)
 [0,0.000732759)
 [0,0.000733819)
 [0,0.000735328)
 [0,0.000752602)
 [0,0.000759189)
 [0,0.000788972)
 [0,0.000811498)
 [0,0.000817141)
 [0,0.00085235)
 [0,0.000861569)
 [0,0.000862084)
 [0,0.000879673)
 [0,0.000889135)
 [0,0.000892512)
 [0,0.000901692)
 [0,0.000907162)
 [0,0.0009138)
 [0,0.00091644)
 [0,0.000918464)
 [0,0.000922651)
 [0,0.000923574)
 [0,0.00092359)
 [0,0.000932089)
 [0,0.000942373)
 [0,0.00095619)
 [0,0.000963381)
 [0,0.000967246)
 [0,0.000975464)
 [0,0.000984888)
 [0,0.00098807)
 [0,0.000991237)
 [0,0.000993435)
 [0,0.000996971)
 [0,0.00100051)
 [0,0.00100863)
 [0,0.00101629)
 [0,0.00102761)
 [0,0.00102784)
 [0,0.00102913)
 [0,0.00103113)
 [0,0.00103297)
 [0,0.00103493)
 [0,0.00104401)
 [0,0.00105212)
 [0,0.00105525)
 [0,0.00106983)
 [0,0.00106988)
 [0,0.00108075)
 [0,0.00108935)
 [0,0.00109451)
 [0,0.00109683)
 [0,0.00109958)
 [0,0.0011048)
 [0,0.00110715)
 [0,0.00110753)
 [0,0.00110969)
 [0,0.00111199)
 [0,0.00111325)
 [0,0.00111526)
 [0,0.00111624)
 [0,0.0011216)
 [0,0.00112428)
 [0,0.00113228)
 [0,0.00114032)
 [0,0.00115184)
 [0,0.00115323)
 [0,0.00115335)
 [0,0.00116097)
 [0,0.00116343)
 [0,0.00116503)
 [0,0.00116639)
 [0,0.00117135)
 [0,0.00117249)
 [0,0.00117728)
 [0,0.00118204)
 [0,0.00118253)
 [0,0.00118437)
 [0,0.00119252)
 [0,0.00119602)
 [0,0.00120263)
 [0,0.00120738)
 [0,0.00121392)
 [0,0.00121477)
 [0,0.00122096)
 [0,0.00122406)
 [0,0.00122652)
 [0,0.00123176)
 [0,0.00123293)
 [0,0.00123339)
 [0,0.00124464)
 [0,0.00124702)
 [0,0.00124825)
 [0,0.00125106)
 [0,0.00125205)
 [0,0.00125457)
 [0,0.00125473)
 [0,0.00125973)
 [0,0.00126287)
 [0,0.0012654)
 [0,0.0012656)
 [0,0.00126742)
 [0,0.00128352)
 [0,0.00128959)
 [0,0.00129314)
 [0,0.00129318)
 [0,0.00129554)
 [0,0.00130122)
 [0,0.00130167)
 [0,0.00130246)
 [0,0.00130312)
 [0,0.0013047)
 [0,0.00130643)
 [0,0.00130858)
 [0,0.00131512)
 [0,0.00131568)
 [0,0.00132033)
 [0,0.00132036)
 [0,0.00132075)
 [0,0.00132606)
 [0,0.00132871)
 [0,0.00133162)
 [0,0.00133317)
 [0,0.00134328)
 [0,0.00134417)
 [0,0.0013444)
 [0,0.00134564)
 [0,0.00134588)
 [0,0.00134718)
 [0,0.00134819)
 [0,0.00135076)
 [0,0.00135116)
 [0,0.00136337)
 [0,0.0013689)
 [0,0.00137404)
 [0,0.00137441)
 [0,0.00137448)
 [0,0.0013769)
 [0,0.00138505)
 [0,0.00138558)
 [0,0.00138811)
 [0,0.0013983)
 [0,0.00139922)
 [0,0.00139927)
 [0,0.00140564)
 [0,0.00140603)
 [0,0.00141248)
 [0,0.00141566)
